"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
47,"technician","married","professional.course","","yes","no","telephone","may","tue",272,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
50,"blue-collar","married","basic.4y","","yes","no","telephone","may","mon",193,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
30,"blue-collar","married","high.school","no","yes","no","telephone","may","wed",85,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
30,"management","single","university.degree","no","no","no","cellular","may","tue",223,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
56,"retired","married","high.school","no","yes","yes","cellular","jul","fri",308,2,999,0,"nonexistent",-2.9,92.469,-33.6,1.059,5076.2,"yes"
37,"technician","married","professional.course","no","yes","no","cellular","jul","fri",74,5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
38,"admin.","married","university.degree","no","no","no","telephone","may","wed",438,4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
30,"technician","single","professional.course","no","no","no","telephone","may","thu",584,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
51,"blue-collar","married","basic.6y","no","","","cellular","may","tue",811,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"yes"
41,"technician","married","university.degree","no","yes","no","telephone","jun","tue",153,4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
60,"retired","married","","no","yes","no","cellular","aug","mon",600,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
30,"admin.","married","high.school","","no","no","cellular","jul","fri",225,7,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
59,"retired","married","basic.9y","","yes","no","cellular","aug","tue",464,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
30,"services","single","high.school","no","yes","no","cellular","may","mon",213,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
44,"blue-collar","single","basic.4y","","no","no","telephone","may","wed",189,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
48,"self-employed","married","university.degree","","no","no","cellular","jul","mon",191,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
49,"unemployed","divorced","university.degree","no","yes","yes","cellular","jul","fri",133,5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
73,"retired","married","basic.4y","no","yes","no","cellular","sep","fri",158,2,999,0,"nonexistent",-3.4,92.379,-29.8,0.773,5017.5,"no"
35,"admin.","married","high.school","no","yes","yes","telephone","jun","fri",14,9,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
21,"blue-collar","single","basic.9y","no","","","cellular","jul","wed",208,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
30,"blue-collar","single","high.school","no","yes","no","cellular","nov","thu",293,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
40,"blue-collar","married","basic.6y","no","yes","no","cellular","apr","mon",374,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
45,"blue-collar","married","basic.6y","no","no","yes","cellular","jul","thu",92,4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
34,"blue-collar","single","high.school","no","no","no","telephone","may","fri",71,5,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
42,"admin.","married","","no","no","no","cellular","apr","fri",952,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"yes"
50,"admin.","married","university.degree","no","yes","yes","cellular","aug","thu",508,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
56,"blue-collar","married","basic.4y","","no","no","cellular","may","thu",373,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
36,"entrepreneur","married","","","yes","no","telephone","may","fri",181,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
36,"admin.","single","","no","no","no","cellular","jul","tue",133,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
42,"unemployed","married","high.school","","yes","yes","telephone","jun","thu",188,5,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
41,"technician","married","professional.course","no","no","no","cellular","aug","wed",76,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
37,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",250,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
39,"technician","married","professional.course","no","yes","no","cellular","jul","wed",178,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
41,"services","married","high.school","no","yes","no","telephone","may","wed",55,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"admin.","married","high.school","no","yes","no","telephone","may","wed",128,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
34,"services","single","high.school","no","no","no","cellular","apr","fri",707,1,999,2,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
44,"blue-collar","married","basic.4y","no","","","cellular","apr","mon",308,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
52,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",436,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
35,"admin.","single","university.degree","no","yes","no","cellular","aug","fri",176,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
40,"admin.","married","university.degree","no","no","no","cellular","apr","thu",815,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"yes"
32,"admin.","divorced","high.school","no","no","no","telephone","may","tue",473,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
42,"admin.","single","high.school","no","yes","no","cellular","aug","wed",138,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
43,"blue-collar","single","basic.4y","no","yes","no","cellular","nov","mon",42,2,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
51,"technician","divorced","professional.course","no","no","no","cellular","apr","fri",579,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,"no"
35,"admin.","divorced","high.school","no","no","no","cellular","may","wed",133,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
41,"blue-collar","divorced","basic.6y","no","no","no","telephone","may","fri",245,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"blue-collar","married","basic.6y","no","yes","no","cellular","apr","mon",724,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
29,"admin.","single","university.degree","no","no","no","cellular","jul","wed",873,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"yes"
36,"entrepreneur","married","university.degree","no","no","no","cellular","jul","wed",187,4,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
56,"admin.","married","","","no","no","cellular","jul","tue",599,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
39,"self-employed","married","university.degree","no","yes","yes","telephone","jun","mon",31,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
32,"services","single","professional.course","no","no","no","telephone","may","thu",589,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
32,"admin.","single","high.school","no","no","no","cellular","apr","thu",1143,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"yes"
28,"entrepreneur","married","high.school","no","yes","no","cellular","may","thu",61,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
33,"admin.","married","university.degree","no","no","no","telephone","may","wed",122,4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
35,"technician","single","professional.course","no","yes","no","cellular","aug","thu",234,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
33,"technician","single","basic.9y","no","no","no","cellular","jul","thu",89,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
34,"admin.","single","high.school","no","yes","no","telephone","may","wed",199,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"services","single","high.school","no","no","no","cellular","jul","fri",254,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
88,"retired","married","basic.4y","no","yes","no","cellular","sep","mon",213,7,999,0,"nonexistent",-1.1,94.199,-37.5,0.882,4963.6,"no"
39,"technician","single","high.school","no","yes","no","telephone","jun","fri",274,9,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
33,"blue-collar","divorced","basic.9y","no","no","no","cellular","jul","tue",134,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
52,"technician","divorced","professional.course","no","yes","no","cellular","aug","thu",205,1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
30,"blue-collar","married","basic.9y","no","no","no","telephone","may","fri",137,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
23,"retired","single","professional.course","no","yes","no","cellular","jul","thu",102,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
33,"self-employed","single","university.degree","no","no","no","cellular","may","mon",164,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
30,"admin.","single","university.degree","no","no","no","cellular","nov","tue",266,2,999,2,"failure",-3.4,92.649,-30.1,0.715,5017.5,"yes"
81,"retired","married","professional.course","no","no","no","cellular","apr","thu",135,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no"
42,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","thu",174,1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
35,"technician","single","university.degree","no","no","no","telephone","jul","fri",455,9,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
35,"blue-collar","single","professional.course","no","yes","no","cellular","jun","mon",264,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"yes"
62,"retired","married","university.degree","","no","no","cellular","oct","fri",717,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"yes"
59,"admin.","married","basic.4y","","yes","no","cellular","jul","thu",137,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
35,"admin.","married","high.school","no","no","no","cellular","apr","tue",327,2,999,1,"failure",-1.8,93.075,-47.1,1.453,5099.1,"no"
74,"retired","divorced","basic.4y","no","yes","no","cellular","oct","mon",180,2,999,0,"nonexistent",-1.1,94.601,-49.5,1,4963.6,"no"
49,"admin.","divorced","high.school","no","yes","no","cellular","nov","wed",47,1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
68,"retired","divorced","high.school","no","yes","no","cellular","oct","mon",130,4,999,2,"failure",-1.1,94.601,-49.5,1,4963.6,"no"
50,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","thu",152,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
30,"student","single","university.degree","no","yes","yes","cellular","aug","thu",358,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
39,"management","single","university.degree","no","no","no","telephone","may","fri",164,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
42,"blue-collar","married","basic.6y","","no","no","cellular","jul","fri",304,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
27,"blue-collar","married","basic.9y","no","no","yes","telephone","may","wed",217,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
27,"blue-collar","single","basic.6y","no","no","no","telephone","may","mon",603,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"management","married","high.school","no","yes","no","cellular","jul","tue",838,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes"
55,"admin.","divorced","university.degree","no","yes","no","cellular","jul","mon",404,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
59,"retired","married","university.degree","","no","yes","cellular","aug","fri",140,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
35,"technician","single","professional.course","no","yes","no","cellular","may","thu",141,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
34,"admin.","divorced","university.degree","no","no","no","telephone","jul","thu",676,1,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"yes"
62,"entrepreneur","married","university.degree","no","no","no","cellular","sep","tue",170,1,999,1,"failure",-3.4,92.379,-29.8,0.77,5017.5,"yes"
34,"blue-collar","married","basic.4y","no","no","no","cellular","nov","thu",223,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
24,"services","single","high.school","no","","","telephone","may","wed",1307,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
28,"technician","married","basic.9y","no","yes","no","cellular","jul","fri",83,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
33,"blue-collar","single","high.school","no","no","no","telephone","may","fri",164,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
41,"entrepreneur","married","basic.4y","no","no","no","telephone","may","wed",109,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
36,"services","married","high.school","no","no","no","telephone","may","tue",223,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
43,"services","married","high.school","","","","telephone","may","wed",54,4,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
37,"admin.","single","university.degree","no","no","no","cellular","aug","thu",105,1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
45,"blue-collar","married","basic.9y","","no","no","telephone","may","wed",121,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
37,"unemployed","married","high.school","no","no","no","telephone","may","tue",56,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
27,"admin.","married","professional.course","no","yes","no","cellular","may","thu",1166,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
27,"admin.","married","professional.course","no","yes","no","cellular","may","thu",338,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
38,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","fri",167,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
56,"blue-collar","married","basic.4y","","no","no","telephone","may","fri",214,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"blue-collar","single","basic.4y","","yes","no","cellular","may","wed",426,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
29,"admin.","married","university.degree","no","yes","no","cellular","apr","wed",350,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.445,5099.1,"yes"
41,"blue-collar","married","basic.9y","","no","no","telephone","jun","thu",142,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
56,"retired","married","high.school","","yes","no","cellular","aug","thu",674,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"yes"
36,"admin.","married","university.degree","no","no","no","telephone","may","mon",188,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"self-employed","married","basic.4y","no","yes","yes","cellular","nov","tue",162,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
42,"services","single","high.school","no","yes","no","cellular","may","tue",456,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
30,"blue-collar","single","basic.9y","no","yes","no","cellular","may","thu",623,1,10,1,"success",-1.8,92.893,-46.2,1.327,5099.1,"yes"
47,"technician","divorced","professional.course","no","yes","no","cellular","jul","fri",239,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
29,"admin.","single","university.degree","no","no","no","cellular","apr","fri",678,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
52,"blue-collar","single","basic.4y","no","","","telephone","may","wed",489,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"admin.","single","high.school","no","yes","yes","cellular","aug","thu",101,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
31,"entrepreneur","married","university.degree","no","no","no","cellular","aug","fri",188,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
51,"admin.","single","university.degree","no","no","no","telephone","aug","wed",214,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
47,"blue-collar","married","high.school","no","yes","no","cellular","may","fri",181,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
29,"services","single","high.school","no","yes","no","telephone","may","thu",93,1,999,0,"nonexistent",-1.8,93.876,-40,0.699,5008.7,"yes"
32,"technician","married","professional.course","no","no","no","telephone","may","thu",27,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
28,"technician","married","basic.9y","no","yes","no","cellular","may","wed",23,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
46,"admin.","married","high.school","no","","","cellular","aug","thu",180,2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
34,"technician","divorced","professional.course","no","no","no","cellular","jul","wed",130,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
49,"management","married","university.degree","no","no","no","cellular","nov","wed",139,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
32,"technician","single","university.degree","no","yes","no","cellular","aug","thu",118,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
37,"admin.","married","university.degree","","yes","yes","cellular","aug","mon",243,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
27,"blue-collar","single","basic.9y","no","yes","no","telephone","may","tue",217,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
